StudentID,Stream,Gender,CGPA,CGPA_Tier,Internships,Projects,AptitudeScore,SoftSkillsRating,Backlogs,PlacementTraining,PlacementStatus
380,CSE,Male,5.93,Low,0,1,55,2.9,3,Yes,NotPlaced
381,ECE,Male,6.9,Medium,2,2,65,3.9,1,No,NotPlaced
382,MECH,Male,9.81,High,3,5,100,4.9,0,Yes,Placed
383,CSE,Male,5.8,Low,0,2,43,2.3,4,No,Placed
384,CSE,Male,9.29,High,2,4,70,4.6,0,Yes,Placed
385,CIVIL,Female,7.81,Medium,1,2,78,4.0,1,Yes,NotPlaced
386,MECH,Male,7.92,Medium,3,5,74,4.6,0,No,Placed
387,MECH,Female,6.0,Low,1,0,47,2.4,2,No,NotPlaced
388,MECH,Female,6.98,Medium,3,2,72,3.2,1,No,Placed
389,CSE,Male,7.33,Medium,1,2,53,3.7,1,Yes,Placed
390,CSE,Male,6.22,Low,2,2,49,2.8,1,No,Placed
391,CIVIL,Male,7.36,Medium,1,3,71,2.6,1,Yes,Placed
392,EEE,Male,6.93,Medium,1,2,53,2.8,1,Yes,Placed
393,ECE,Male,7.28,Medium,2,3,78,3.4,0,No,Placed
394,MECH,Female,7.5,Medium,1,2,64,3.7,1,No,Placed
395,MECH,Male,6.52,Medium,0,1,60,3.0,2,No,Placed
396,ECE,Female,7.1,Medium,2,3,63,3.5,2,No,Placed
397,EEE,Male,6.65,Medium,1,1,53,2.8,1,No,Placed
398,EEE,Male,5.76,Low,1,1,41,1.2,2,Yes,Placed
399,CSE,Female,7.69,Medium,2,4,84,3.5,0,No,Placed
400,ECE,Male,7.01,Medium,2,3,75,3.5,1,No,Placed
401,CSE,Male,7.1,Medium,2,2,61,3.8,0,No,Placed
402,CSE,Male,8.32,High,1,3,68,3.5,0,No,Placed
403,CSE,Male,7.41,Medium,0,2,67,1.9,2,No,NotPlaced
404,CSE,Female,5.85,Low,0,1,42,2.4,2,Yes,NotPlaced
405,MECH,Male,7.25,Medium,1,2,69,2.6,1,Yes,Placed
406,CSE,Female,6.13,Low,2,2,50,3.3,2,No,Placed
407,MECH,Female,6.86,Medium,2,4,75,4.1,1,No,Placed
408,MECH,Male,6.74,Medium,1,2,53,2.6,2,No,NotPlaced
409,CSE,Female,7.75,Medium,2,3,75,3.5,0,Yes,Placed
410,CSE,Male,5.92,Low,0,0,45,2.0,2,Yes,NotPlaced
411,CIVIL,Female,7.69,Medium,1,3,74,2.8,1,Yes,Placed
412,CSE,Male,7.34,Medium,2,2,67,2.6,1,No,Placed
413,ECE,Female,7.69,Medium,2,3,77,2.6,1,Yes,Placed
414,MECH,Female,8.62,High,3,2,78,3.7,0,No,Placed
415,MECH,Male,6.89,Medium,0,2,58,2.7,1,Yes,NotPlaced
416,EEE,Female,8.21,High,1,3,76,3.8,0,No,Placed
417,CIVIL,Female,6.74,Medium,1,3,62,3.4,1,Yes,Placed
418,CSE,Male,9.22,High,2,3,79,4.8,0,Yes,Placed
419,CSE,Female,6.49,Low,1,2,53,3.6,1,Yes,Placed
420,CSE,Female,6.98,Medium,1,2,82,3.5,0,Yes,Placed
421,CSE,Male,7.52,Medium,2,3,57,3.2,0,Yes,Placed
422,EEE,Male,7.66,Medium,1,4,78,3.6,0,Yes,Placed
423,MECH,Female,5.93,Low,1,2,52,3.0,3,No,NotPlaced
424,MECH,Male,5.88,Low,0,1,35,1.4,2,No,NotPlaced
425,CSE,Male,7.95,Medium,2,4,75,3.4,0,Yes,Placed
426,MECH,Male,6.49,Low,2,1,52,2.3,1,No,Placed
427,EEE,Male,6.46,Low,0,0,61,2.4,2,Yes,Placed
428,MECH,Female,6.42,Low,1,1,54,2.4,2,Yes,Placed
429,CSE,Female,6.39,Low,0,1,53,2.4,1,Yes,Placed
430,CSE,Male,6.18,Low,0,1,42,2.6,2,Yes,Placed
431,CIVIL,Male,6.7,Medium,1,2,66,2.4,0,No,Placed
432,CSE,Female,6.68,Medium,0,1,54,1.8,1,No,NotPlaced
433,EEE,Male,6.94,Medium,1,2,56,3.1,0,Yes,Placed
434,CSE,Male,6.27,Low,1,1,55,2.1,3,Yes,NotPlaced
435,MECH,Male,6.52,Medium,1,1,63,2.3,2,No,Placed
436,CSE,Male,7.18,Medium,1,2,64,2.8,2,Yes,Placed
437,CSE,Male,5.55,Low,0,0,35,2.2,3,No,NotPlaced
438,CSE,Female,6.89,Medium,1,2,70,3.3,2,Yes,Placed
439,MECH,Male,6.5,Medium,1,1,56,2.4,2,Yes,Placed
440,MECH,Female,7.28,Medium,2,4,79,3.6,0,Yes,Placed
441,ECE,Male,7.09,Medium,1,2,56,3.1,1,No,NotPlaced
442,EEE,Male,6.58,Medium,1,1,56,2.4,2,No,NotPlaced
443,MECH,Female,7.74,Medium,1,3,77,4.1,0,No,Placed
444,CSE,Male,5.99,Low,1,1,62,2.9,1,No,Placed
445,CSE,Male,5.91,Low,0,2,48,1.8,3,Yes,NotPlaced
446,MECH,Male,7.25,Medium,1,3,56,3.0,2,No,Placed
447,ECE,Male,7.3,Medium,1,3,55,2.9,1,No,Placed
448,ECE,Male,7.82,Medium,1,2,51,2.9,1,Yes,Placed
449,CSE,Male,6.56,Medium,1,1,48,4.0,2,Yes,Placed
450,CIVIL,Female,7.64,Medium,3,2,60,3.3,1,No,Placed
451,EEE,Female,6.31,Low,0,1,41,2.7,3,Yes,NotPlaced
452,CSE,Female,7.05,Medium,1,1,51,3.0,2,Yes,Placed
453,CSE,Male,7.84,Medium,1,2,53,3.2,1,Yes,Placed
454,ECE,Female,6.67,Medium,1,1,62,2.5,2,No,Placed
455,ECE,Male,7.77,Medium,2,3,72,4.0,0,Yes,Placed
456,MECH,Female,6.07,Low,0,0,34,1.8,2,No,NotPlaced
457,EEE,Male,7.67,Medium,0,2,59,2.7,2,No,Placed
458,CSE,Female,6.76,Medium,1,3,52,2.3,2,Yes,Placed
459,CSE,Female,6.2,Low,1,2,46,2.3,2,No,NotPlaced
460,MECH,Female,7.09,Medium,2,3,59,4.2,1,Yes,Placed
461,ECE,Male,7.49,Medium,1,1,67,2.9,2,Yes,Placed
462,ECE,Male,6.73,Medium,1,2,55,2.8,2,No,Placed
463,CSE,Female,8.18,High,2,3,77,4.2,1,Yes,Placed
464,MECH,Male,8.81,High,2,4,77,4.3,0,Yes,Placed
465,CSE,Male,5.95,Low,0,1,62,2.1,2,No,NotPlaced
466,CSE,Male,7.15,Medium,0,2,42,2.6,2,Yes,NotPlaced
467,CSE,Male,5.65,Low,0,2,39,2.9,1,No,NotPlaced
468,EEE,Male,5.84,Low,0,2,71,2.5,3,No,NotPlaced
469,MECH,Male,8.04,High,1,3,69,4.8,0,Yes,Placed
470,CIVIL,Male,7.14,Medium,1,3,53,3.2,0,No,Placed
471,CSE,Male,7.62,Medium,2,2,65,2.9,0,Yes,Placed
472,EEE,Male,6.15,Low,0,1,44,2.8,2,No,Placed
473,EEE,Male,7.75,Medium,1,2,72,3.3,0,No,NotPlaced
474,ECE,Male,7.5,Medium,1,3,41,3.1,1,No,Placed
475,CSE,Male,5.98,Low,1,1,47,1.5,2,No,NotPlaced
476,EEE,Male,6.63,Medium,1,2,42,3.2,0,Yes,NotPlaced
477,ECE,Male,8.96,High,2,2,76,4.2,0,Yes,Placed
478,ECE,Female,7.18,Medium,2,3,69,3.6,1,No,Placed
479,MECH,Male,8.01,High,1,3,67,3.4,0,No,NotPlaced
480,ECE,Male,6.51,Medium,1,2,64,3.1,2,No,Placed
481,ECE,Male,5.92,Low,0,1,59,2.4,3,Yes,NotPlaced
482,ECE,Female,8.33,High,2,2,87,3.3,0,No,Placed
483,ECE,Female,7.58,Medium,1,3,75,3.2,0,No,Placed
484,MECH,Male,6.98,Medium,1,3,76,2.7,1,No,Placed
485,MECH,Male,6.8,Medium,1,2,77,3.3,1,No,Placed
486,MECH,Female,6.61,Medium,1,2,76,2.5,1,Yes,NotPlaced
487,MECH,Male,7.37,Medium,1,2,80,3.4,1,Yes,Placed
488,EEE,Male,5.76,Low,0,2,42,2.1,3,No,NotPlaced
489,ECE,Male,8.47,High,2,4,86,3.4,0,No,Placed
490,MECH,Male,7.78,Medium,2,2,68,3.3,1,No,Placed
491,MECH,Male,6.63,Medium,1,2,55,2.2,2,Yes,NotPlaced
492,MECH,Male,6.94,Medium,1,1,65,2.8,1,No,NotPlaced
493,ECE,Female,6.17,Low,0,0,46,2.1,3,Yes,Placed
494,ECE,Male,6.83,Medium,1,2,55,3.0,1,Yes,Placed
495,CSE,Male,7.49,Medium,1,2,69,3.2,2,No,Placed
496,CSE,Female,8.46,High,2,4,77,2.4,0,No,Placed
497,EEE,Male,7.15,Medium,0,3,64,3.9,1,No,Placed
498,ECE,Female,6.49,Low,1,1,54,2.5,1,No,Placed
499,CIVIL,Male,6.59,Medium,1,1,53,2.5,1,No,Placed
500,CSE,Female,7.68,Medium,1,3,73,2.9,1,No,Placed
501,EEE,Male,7.54,Medium,1,2,69,2.0,1,No,Placed
502,ECE,Female,7.39,Medium,2,2,59,3.3,0,Yes,Placed
503,CSE,Male,7.33,Medium,1,3,55,3.3,1,No,Placed
504,ECE,Male,7.13,Medium,1,2,64,2.9,1,No,Placed
505,MECH,Female,7.74,Medium,2,2,67,2.9,0,Yes,Placed
506,CSE,Female,8.45,High,2,4,81,4.3,0,No,Placed
507,CIVIL,Male,5.97,Low,0,1,48,1.6,2,No,NotPlaced
508,CSE,Male,7.04,Medium,1,3,71,4.1,0,No,Placed
509,EEE,Male,5.77,Low,0,1,37,2.5,2,Yes,NotPlaced
510,CSE,Female,9.85,High,3,5,99,4.2,0,Yes,Placed
511,ECE,Male,6.37,Low,0,2,55,2.4,2,No,Placed
512,EEE,Female,7.45,Medium,1,3,45,3.8,2,No,Placed
513,EEE,Female,7.01,Medium,1,2,68,3.2,0,Yes,NotPlaced
514,EEE,Male,7.34,Medium,2,3,66,3.3,0,No,Placed
515,CSE,Male,5.77,Low,0,2,61,2.4,3,Yes,NotPlaced
516,ECE,Male,9.36,High,3,3,78,3.9,0,Yes,Placed
517,CIVIL,Female,7.1,Medium,1,2,59,3.3,1,Yes,Placed
518,CSE,Male,7.33,Medium,2,3,64,3.8,0,No,Placed
519,CIVIL,Male,8.6,High,3,4,90,3.8,0,Yes,Placed
520,MECH,Male,5.94,Low,0,2,45,3.0,1,Yes,NotPlaced
521,CIVIL,Female,8.08,High,3,3,62,3.9,0,No,Placed
522,ECE,Female,8.87,High,2,3,89,3.7,0,Yes,Placed
523,CSE,Male,7.47,Medium,1,2,63,2.7,1,Yes,Placed
524,CSE,Male,6.06,Low,0,2,57,2.8,1,No,Placed
525,CSE,Male,8.9,High,3,4,92,4.0,0,No,Placed
526,ECE,Male,7.86,Medium,2,3,79,3.8,1,Yes,Placed
527,CIVIL,Female,6.75,Medium,1,2,50,2.9,2,Yes,Placed
528,CSE,Male,7.24,Medium,1,1,55,3.4,2,No,Placed
529,CIVIL,Male,8.11,High,2,3,70,3.8,0,Yes,Placed
530,ECE,Female,7.65,Medium,2,4,62,3.2,0,Yes,Placed
531,ECE,Male,6.86,Medium,1,2,60,2.6,1,No,NotPlaced
532,CSE,Female,7.44,Medium,0,2,50,3.0,1,Yes,Placed
533,EEE,Female,8.16,High,2,4,76,3.9,0,No,Placed
534,MECH,Female,7.82,Medium,1,3,76,4.0,1,Yes,Placed
535,ECE,Male,5.74,Low,0,0,33,2.1,2,Yes,NotPlaced
536,CIVIL,Male,8.94,High,3,4,96,5.0,0,Yes,Placed
537,CSE,Female,7.05,Medium,1,2,72,3.8,1,No,Placed
538,EEE,Male,7.15,Medium,1,0,54,2.3,2,Yes,Placed
539,MECH,Male,7.32,Medium,1,2,69,3.7,2,No,Placed
540,CSE,Male,7.61,Medium,2,1,76,3.9,1,No,Placed
541,CSE,Male,6.03,Low,0,1,54,2.3,2,Yes,Placed
542,EEE,Female,6.43,Low,2,2,59,2.3,1,Yes,Placed
543,EEE,Male,7.47,Medium,2,3,73,3.7,0,No,Placed
544,MECH,Male,7.95,Medium,1,2,83,3.0,0,Yes,Placed
545,CSE,Female,6.5,Medium,0,1,58,3.0,2,No,Placed
546,CSE,Female,6.53,Medium,1,3,62,3.5,0,Yes,NotPlaced
547,MECH,Male,7.1,Medium,3,3,83,4.0,0,Yes,Placed
548,MECH,Female,6.08,Low,1,3,50,3.7,1,No,Placed
549,CSE,Female,8.93,High,2,4,92,4.4,0,Yes,Placed
550,CIVIL,Female,9.0,High,2,4,71,3.6,0,Yes,Placed
551,CSE,Female,6.26,Low,1,1,46,2.7,2,No,NotPlaced
552,ECE,Female,6.88,Medium,0,1,59,2.8,2,Yes,Placed
553,CSE,Female,6.3,Low,1,2,48,2.1,2,Yes,NotPlaced
554,CSE,Male,7.76,Medium,3,1,65,3.4,0,Yes,Placed
555,ECE,Male,7.97,Medium,1,2,67,3.2,1,No,Placed
556,EEE,Male,6.58,Medium,1,2,56,2.9,1,No,Placed
557,CSE,Male,6.63,Medium,1,2,63,2.5,1,Yes,NotPlaced
558,ECE,Male,7.81,Medium,1,3,63,3.9,2,Yes,Placed
559,CSE,Female,5.66,Low,0,1,48,2.2,1,No,Placed
560,CSE,Male,9.37,High,3,4,83,4.0,0,Yes,Placed
561,CIVIL,Female,6.53,Medium,1,2,38,2.4,2,No,NotPlaced
562,MECH,Male,7.19,Medium,1,2,64,3.8,0,Yes,Placed
563,ECE,Male,5.84,Low,0,0,37,2.5,2,No,NotPlaced
564,ECE,Male,8.33,High,1,3,69,3.2,0,No,NotPlaced
565,MECH,Male,7.01,Medium,0,2,64,2.8,1,No,Placed
566,ECE,Male,6.69,Medium,1,2,59,3.1,2,Yes,NotPlaced
567,CIVIL,Male,7.27,Medium,1,2,70,3.0,0,No,Placed
568,CSE,Male,7.48,Medium,0,2,62,3.6,2,No,Placed
569,CIVIL,Male,8.36,High,2,4,82,3.5,0,Yes,Placed
570,CSE,Male,7.44,Medium,1,2,68,4.3,0,Yes,NotPlaced
571,ECE,Female,8.91,High,1,3,70,3.0,0,No,Placed
572,CSE,Male,7.96,Medium,1,3,65,2.5,0,Yes,Placed
573,CSE,Female,9.28,High,2,3,78,4.1,0,No,Placed
574,ECE,Female,7.23,Medium,1,2,46,3.4,2,Yes,NotPlaced
575,CSE,Male,7.12,Medium,1,3,81,3.4,1,Yes,Placed
576,EEE,Female,6.14,Low,1,1,34,2.6,3,Yes,NotPlaced
577,MECH,Female,8.86,High,2,4,88,3.9,0,No,Placed
578,ECE,Female,7.5,Medium,3,2,69,3.4,0,No,NotPlaced
579,MECH,Male,5.27,Low,0,2,53,2.7,3,Yes,Placed
580,CSE,Male,7.01,Medium,2,1,52,3.7,1,Yes,NotPlaced
581,ECE,Male,7.46,Medium,1,4,67,3.5,0,Yes,Placed
582,MECH,Male,7.24,Medium,2,2,78,3.1,2,No,Placed
583,CSE,Male,7.39,Medium,0,2,58,2.8,1,Yes,Placed
584,CSE,Female,6.51,Medium,1,1,62,2.6,1,Yes,Placed
585,CSE,Female,7.95,Medium,2,2,77,2.5,0,No,Placed
586,ECE,Female,6.66,Medium,1,2,63,1.8,1,Yes,Placed
587,CSE,Male,7.49,Medium,0,2,68,3.0,2,Yes,Placed
588,CSE,Male,7.28,Medium,1,2,53,3.7,0,No,Placed
589,CIVIL,Female,6.49,Low,0,1,52,2.4,2,No,NotPlaced
590,CIVIL,Female,6.46,Low,0,1,67,3.1,1,No,NotPlaced
591,CSE,Male,5.0,Low,0,0,44,1.0,3,No,NotPlaced
592,ECE,Male,5.57,Low,0,2,56,2.0,2,Yes,NotPlaced
593,CSE,Female,5.03,Low,0,0,30,2.1,3,No,NotPlaced
594,CIVIL,Male,7.01,Medium,1,3,56,2.2,1,Yes,Placed
595,ECE,Male,8.02,High,1,3,78,4.5,0,No,Placed
596,EEE,Male,6.34,Low,0,0,56,2.6,1,No,NotPlaced
597,MECH,Male,6.33,Low,1,0,48,2.6,2,Yes,NotPlaced
598,EEE,Male,5.34,Low,0,0,37,1.0,2,Yes,NotPlaced
599,CSE,Male,6.99,Medium,1,2,59,4.1,1,Yes,Placed
600,CSE,Male,6.52,Medium,1,0,49,2.5,1,No,Placed
601,MECH,Female,6.81,Medium,0,1,48,2.8,1,Yes,NotPlaced
602,ECE,Female,7.34,Medium,1,3,60,3.3,2,No,Placed
603,ECE,Female,6.77,Medium,1,2,51,2.2,2,Yes,NotPlaced
604,CIVIL,Male,7.45,Medium,2,2,62,2.1,1,No,Placed
605,MECH,Male,7.11,Medium,1,3,77,2.6,1,Yes,Placed
606,EEE,Male,7.57,Medium,0,3,63,2.5,2,No,Placed
607,CIVIL,Male,8.11,High,2,3,63,3.4,0,No,Placed
608,CIVIL,Female,7.22,Medium,1,1,70,3.1,2,Yes,Placed
609,MECH,Male,6.04,Low,1,1,37,2.0,3,No,NotPlaced
610,CIVIL,Female,8.47,High,2,3,58,3.6,0,Yes,Placed
611,CIVIL,Male,7.73,Medium,2,2,68,2.5,1,Yes,Placed
612,CSE,Female,7.57,Medium,3,2,58,3.1,1,Yes,Placed
613,CSE,Male,5.89,Low,1,1,48,1.9,3,No,NotPlaced
614,CIVIL,Female,6.24,Low,0,1,55,2.8,2,No,NotPlaced
615,CSE,Male,7.15,Medium,1,4,67,2.8,1,No,Placed
616,CIVIL,Female,8.08,High,1,3,69,3.6,0,Yes,Placed
617,MECH,Female,5.99,Low,0,0,38,1.8,3,Yes,NotPlaced
618,MECH,Female,9.43,High,2,4,81,3.4,0,No,Placed
619,CSE,Female,6.47,Low,0,0,49,2.2,2,No,NotPlaced
620,EEE,Male,7.74,Medium,2,2,66,3.1,0,No,Placed
621,CIVIL,Female,7.02,Medium,0,2,61,2.9,1,No,NotPlaced
622,CSE,Male,8.82,High,2,4,86,2.8,0,Yes,Placed
623,CIVIL,Male,6.19,Low,0,1,50,2.9,1,No,Placed
624,CSE,Female,5.82,Low,0,0,51,3.4,2,Yes,NotPlaced
625,ECE,Male,6.74,Medium,1,2,47,2.7,2,No,Placed
626,CSE,Male,5.5,Low,0,1,50,2.3,3,Yes,NotPlaced
627,MECH,Male,8.12,High,2,3,85,4.4,0,No,Placed
628,MECH,Male,8.58,High,2,3,71,3.9,0,No,Placed
629,CSE,Male,6.8,Medium,1,3,57,3.0,0,No,NotPlaced
630,MECH,Male,6.02,Low,0,1,61,2.4,2,No,Placed
631,CIVIL,Male,8.47,High,2,4,50,3.0,0,Yes,Placed
632,ECE,Female,8.18,High,1,1,75,3.6,2,No,Placed
633,CSE,Female,6.73,Medium,0,1,46,2.4,3,Yes,NotPlaced
634,CIVIL,Female,7.8,Medium,3,2,69,2.8,0,No,Placed
635,EEE,Female,7.74,Medium,1,4,64,3.3,2,Yes,NotPlaced
636,MECH,Male,6.18,Low,1,1,63,1.9,2,No,NotPlaced
637,ECE,Male,6.78,Medium,1,2,75,2.9,1,No,Placed
638,CSE,Male,7.32,Medium,1,2,56,3.0,2,No,Placed
639,ECE,Male,8.21,High,1,2,76,4.6,0,No,Placed
640,EEE,Male,7.49,Medium,2,3,61,3.0,1,No,Placed
641,EEE,Male,5.82,Low,0,1,44,2.5,3,No,Placed
642,EEE,Male,6.14,Low,0,1,51,2.7,2,No,Placed
643,CSE,Male,6.95,Medium,2,1,69,3.3,1,No,Placed
644,CSE,Female,6.36,Low,1,1,51,1.9,3,No,Placed
645,CIVIL,Male,7.98,Medium,2,2,78,3.4,0,Yes,Placed
646,ECE,Male,5.72,Low,0,1,52,2.4,1,Yes,Placed
647,CIVIL,Male,6.43,Low,1,1,42,1.7,3,No,Placed
648,CSE,Male,6.85,Medium,1,2,59,3.2,2,No,NotPlaced
649,EEE,Male,5.59,Low,1,2,54,2.2,2,No,NotPlaced
650,MECH,Male,5.76,Low,0,0,49,2.8,2,No,Placed
651,ECE,Male,8.32,High,3,5,76,4.3,0,Yes,Placed
652,EEE,Male,7.34,Medium,2,3,70,3.7,0,Yes,Placed
653,MECH,Female,8.41,High,1,2,81,3.4,0,No,Placed
654,CIVIL,Male,6.12,Low,1,1,43,3.2,2,No,NotPlaced
655,EEE,Male,5.96,Low,0,1,56,2.4,1,No,NotPlaced
656,CSE,Male,5.89,Low,0,1,41,1.9,2,No,NotPlaced
657,CSE,Male,6.45,Low,0,2,51,2.6,2,Yes,NotPlaced
658,CIVIL,Male,8.1,High,1,3,93,2.8,1,Yes,NotPlaced
659,ECE,Female,8.65,High,1,3,80,4.0,0,No,Placed
660,CSE,Female,6.27,Low,0,2,39,2.1,2,No,NotPlaced
661,MECH,Male,5.0,Low,0,0,29,1.9,3,Yes,NotPlaced
662,CSE,Male,8.55,High,2,2,70,3.4,0,No,Placed
663,CIVIL,Male,6.51,Medium,0,2,48,2.0,1,No,Placed
664,EEE,Female,7.01,Medium,1,2,61,3.4,0,No,NotPlaced
665,CSE,Male,7.29,Medium,2,1,66,3.0,0,Yes,Placed
666,CSE,Male,7.63,Medium,1,2,76,3.7,0,Yes,Placed
667,EEE,Female,6.51,Medium,0,2,60,3.4,1,No,Placed
668,ECE,Male,7.79,Medium,2,3,60,2.6,1,No,Placed
669,CIVIL,Male,6.08,Low,0,2,53,2.2,2,No,NotPlaced
670,CSE,Male,6.17,Low,0,1,42,2.9,2,Yes,NotPlaced
671,MECH,Male,6.58,Medium,1,1,68,3.3,1,No,Placed
672,ECE,Female,6.23,Low,0,0,44,2.6,2,No,NotPlaced
673,CSE,Female,5.25,Low,0,1,41,2.2,2,No,NotPlaced
674,CSE,Male,7.5,Medium,1,2,67,2.6,2,No,Placed
675,ECE,Male,8.42,High,2,4,64,3.9,0,No,Placed
676,CIVIL,Female,7.26,Medium,2,2,70,3.0,0,No,Placed
677,MECH,Male,8.88,High,2,4,78,3.9,1,Yes,Placed
678,CIVIL,Female,7.32,Medium,1,1,51,3.3,2,Yes,Placed
679,CSE,Male,7.14,Medium,1,2,53,2.7,0,No,Placed
680,CSE,Male,7.88,Medium,2,3,68,3.3,1,No,Placed
681,MECH,Female,8.05,High,1,3,75,3.7,0,Yes,Placed
682,CSE,Female,5.95,Low,2,2,43,1.8,3,No,Placed
683,CSE,Male,7.38,Medium,1,2,61,3.9,0,No,Placed
684,ECE,Male,7.32,Medium,2,1,80,2.3,0,No,Placed
685,CSE,Male,6.9,Medium,1,1,48,2.5,3,Yes,NotPlaced
686,MECH,Female,6.17,Low,1,1,55,3.3,2,No,NotPlaced
687,CSE,Male,6.07,Low,1,2,53,2.2,2,No,Placed
688,EEE,Male,6.31,Low,0,1,58,2.5,3,No,Placed
689,ECE,Male,6.27,Low,1,2,50,2.7,1,No,Placed
690,MECH,Male,6.63,Medium,2,2,57,2.7,1,No,Placed
691,CIVIL,Male,8.1,High,1,3,61,4.1,0,Yes,Placed
692,ECE,Female,7.37,Medium,1,2,66,3.6,1,No,Placed
693,CSE,Male,7.47,Medium,2,2,74,2.3,2,No,Placed
694,CSE,Male,7.26,Medium,1,2,61,3.4,1,No,Placed
695,EEE,Male,6.16,Low,1,1,44,2.0,1,Yes,Placed
696,MECH,Male,7.17,Medium,1,3,72,3.3,1,No,Placed
697,ECE,Female,9.14,High,2,4,93,4.4,0,No,Placed
698,ECE,Male,6.71,Medium,0,1,58,2.8,3,No,Placed
699,CSE,Male,7.0,Medium,2,2,62,2.8,1,Yes,Placed
700,ECE,Male,8.48,High,2,3,74,3.4,0,Yes,Placed
701,CSE,Male,8.66,High,2,3,85,4.1,0,No,Placed
702,ECE,Male,7.6,Medium,2,2,79,3.6,0,No,Placed
703,ECE,Female,9.98,High,3,4,90,4.5,0,Yes,Placed
704,CIVIL,Male,6.96,Medium,3,2,54,2.7,1,No,Placed
705,ECE,Male,6.15,Low,1,1,56,1.9,2,Yes,NotPlaced
706,EEE,Female,8.21,High,3,1,64,3.3,1,No,Placed
707,MECH,Male,7.4,Medium,1,4,67,3.4,2,No,Placed
708,ECE,Female,7.03,Medium,2,2,65,3.1,0,No,Placed
709,CSE,Male,6.52,Medium,0,1,50,1.9,2,No,NotPlaced
710,MECH,Female,6.99,Medium,2,2,59,3.5,1,Yes,Placed
711,MECH,Female,7.93,Medium,2,3,80,3.1,0,Yes,Placed
712,MECH,Female,5.27,Low,0,1,37,2.2,2,No,Placed
713,CIVIL,Male,7.96,Medium,1,1,65,3.7,1,Yes,Placed
714,CSE,Male,6.23,Low,1,0,57,2.9,2,No,NotPlaced
715,ECE,Male,7.15,Medium,1,2,75,3.0,0,No,Placed
716,CIVIL,Male,8.18,High,1,4,72,3.8,0,Yes,Placed
717,CSE,Male,5.95,Low,0,1,54,2.6,2,No,NotPlaced
718,MECH,Female,8.3,High,2,4,83,2.8,1,Yes,Placed
719,CSE,Male,6.74,Medium,1,1,53,3.1,1,Yes,Placed
720,ECE,Male,8.06,High,3,3,60,3.4,1,Yes,Placed
721,ECE,Male,6.75,Medium,1,2,64,2.8,2,No,Placed
722,EEE,Female,7.73,Medium,1,3,56,3.2,1,Yes,Placed
723,CSE,Male,7.22,Medium,2,2,64,2.8,1,No,Placed
724,MECH,Male,5.35,Low,0,1,41,2.2,2,No,NotPlaced
725,ECE,Male,6.4,Low,1,0,50,3.1,2,No,NotPlaced
726,EEE,Male,8.36,High,2,2,74,3.8,0,Yes,Placed
727,CIVIL,Male,5.3,Low,0,1,42,2.2,2,No,NotPlaced
728,ECE,Male,6.13,Low,0,1,56,2.9,3,No,Placed
729,CSE,Male,6.64,Medium,1,2,56,3.1,3,No,NotPlaced
730,MECH,Male,6.39,Low,1,3,49,3.7,1,Yes,Placed
731,CSE,Male,8.76,High,2,4,77,3.7,0,Yes,Placed
732,MECH,Female,5.78,Low,0,2,34,3.8,2,Yes,NotPlaced
733,CSE,Female,5.79,Low,1,1,41,2.6,2,No,Placed
734,ECE,Female,7.66,Medium,2,4,65,3.9,1,Yes,Placed
735,ECE,Male,7.22,Medium,2,3,61,3.8,1,No,Placed
736,MECH,Female,6.18,Low,1,3,56,3.4,3,No,Placed
737,MECH,Female,7.23,Medium,2,3,55,3.3,0,Yes,Placed
738,CSE,Female,7.38,Medium,2,3,70,3.1,0,Yes,Placed
739,MECH,Male,6.49,Low,1,1,54,2.8,2,No,Placed
740,CIVIL,Male,6.14,Low,0,1,54,2.1,2,No,Placed
741,MECH,Female,6.43,Low,1,2,60,3.5,1,Yes,NotPlaced
742,CSE,Male,5.97,Low,0,2,48,2.9,2,No,Placed
743,MECH,Female,6.14,Low,1,2,54,2.1,3,No,NotPlaced
744,MECH,Female,7.04,Medium,1,1,43,2.0,1,No,NotPlaced
745,CSE,Female,6.75,Medium,1,0,62,2.3,1,Yes,Placed
746,ECE,Male,7.4,Medium,1,1,56,2.9,1,Yes,Placed
747,ECE,Male,7.68,Medium,1,3,71,2.7,1,No,NotPlaced
748,CSE,Female,6.74,Medium,2,1,57,3.2,1,Yes,Placed
749,ECE,Male,9.35,High,2,3,90,4.0,0,No,Placed
750,ECE,Female,9.35,High,1,3,76,4.4,0,Yes,Placed
751,ECE,Male,6.49,Low,1,2,62,2.9,1,Yes,Placed
752,EEE,Female,7.78,Medium,1,2,58,3.2,1,Yes,Placed
753,MECH,Male,7.68,Medium,2,3,66,3.3,0,Yes,Placed
754,CIVIL,Male,7.02,Medium,1,0,53,2.3,2,Yes,NotPlaced
755,MECH,Male,7.54,Medium,0,4,61,3.8,1,No,Placed
756,EEE,Female,9.6,High,2,3,88,3.9,0,Yes,Placed
757,ECE,Male,7.6,Medium,1,2,63,2.8,1,Yes,NotPlaced
758,CSE,Female,5.66,Low,0,1,50,2.3,2,No,NotPlaced
759,ECE,Male,5.76,Low,0,0,41,1.8,3,No,NotPlaced
760,ECE,Male,6.34,Low,0,0,47,1.8,3,No,Placed
761,ECE,Female,6.2,Low,0,2,62,3.2,1,No,NotPlaced
